Date,Open,High,Low,Close,Adj Close,Volume
2005-02-23,63.900002,64.370003,63.740002,64.010002,57.089825,1156000
2005-02-24,63.900002,64.739998,63.439999,64.699997,57.705231,1305400
2005-02-25,64.550003,65.750000,64.550003,65.720001,58.614937,572500
2005-02-28,65.599998,65.779999,64.760002,65.290001,58.231422,668600
2005-03-01,65.529999,65.839996,65.169998,65.660004,58.561451,3145800
2005-03-02,65.449997,66.220001,65.250000,65.620003,58.525749,509900
2005-03-03,65.849998,66.029999,65.070000,65.580002,58.490086,930800
2005-03-04,66.120003,66.279999,65.599998,66.129997,58.980629,1571700
2005-03-07,66.089996,66.419998,65.849998,66.000000,58.864670,2874900
2005-03-08,65.900002,66.150002,65.260002,65.379997,58.311710,3562900
2005-03-09,65.160004,65.269997,64.589996,64.750000,57.749821,1232500
2005-03-10,64.519997,64.750000,63.830002,64.300003,57.348457,1049200
2005-03-11,64.300003,64.709999,63.770000,64.169998,57.232517,466100
2005-03-14,64.150002,64.500000,63.849998,64.500000,57.526848,889700
2005-03-15,65.000000,65.000000,63.930000,64.150002,57.214680,410400
2005-03-16,63.700001,64.150002,63.369999,63.720001,56.831169,656600
2005-03-17,63.500000,63.980000,63.290001,63.680000,56.795490,437900
2005-03-18,63.700001,63.700001,63.029999,63.250000,56.411976,1000700
2005-03-21,62.599998,63.970001,62.599998,63.299999,56.456570,618700
2005-03-22,63.349998,64.180000,62.950001,63.000000,56.189018,883100
2005-03-23,62.840000,63.040001,62.450001,62.549999,55.787674,1128800
2005-03-24,62.799999,63.349998,62.700001,62.750000,56.052063,944700
2005-03-28,62.799999,63.240002,62.680000,62.750000,56.052063,819100
2005-03-29,62.750000,63.259998,61.480000,61.750000,55.158802,1654600
2005-03-30,62.099998,62.750000,61.980000,62.680000,55.989548,886400
2005-03-31,62.700001,62.759998,62.310001,62.580002,55.900196,1253700
2005-04-01,63.150002,63.490002,61.950001,62.270000,55.623306,1498700
2005-04-04,62.250000,62.730000,61.700001,62.540001,55.864464,780600
2005-04-05,62.500000,62.880001,62.410000,62.750000,56.052063,893400
2005-04-06,63.000000,63.450001,62.820000,62.869999,56.159260,903600
2005-04-07,62.650002,63.349998,62.560001,63.209999,56.462948,1028700
2005-04-08,63.150002,63.250000,62.189999,62.189999,55.551834,667900
2005-04-11,62.299999,62.349998,61.799999,61.849998,55.248131,505700
2005-04-12,61.650002,62.580002,61.139999,62.299999,55.650089,624000
2005-04-13,62.400002,62.400002,61.169998,61.169998,54.640701,732900
2005-04-14,61.200001,61.480000,60.000000,60.049999,53.640266,888900
2005-04-15,60.299999,60.299999,58.799999,58.950001,52.657681,960000
2005-04-18,58.700001,59.650002,58.599998,59.410000,53.068584,1644700
2005-04-19,60.000000,60.490002,59.820000,60.400002,53.952892,2195100
2005-04-20,60.400002,60.750000,59.439999,59.560001,53.202572,1386200
2005-04-21,60.250000,61.220001,59.970001,61.099998,54.578186,876900
2005-04-22,61.099998,61.099998,59.410000,60.099998,53.684917,775400
2005-04-25,60.990002,60.990002,60.209999,60.709999,54.229828,332800
2005-04-26,60.299999,61.090000,59.669998,59.720001,53.345467,780200
2005-04-27,59.299999,60.000000,58.910000,59.650002,53.282974,616600
2005-04-28,59.200001,59.389999,58.220001,58.220001,52.005608,830500
2005-04-29,58.900002,58.930000,57.639999,58.799999,52.523674,991000
2005-05-02,59.000000,59.369999,58.660000,59.340000,53.006035,1170000
2005-05-03,59.150002,59.790001,58.900002,59.750000,53.372265,699300
2005-05-04,59.650002,60.480000,59.419998,60.279999,53.845718,856900
2005-05-05,60.400002,60.790001,59.990002,60.520000,54.060097,1062200
2005-05-06,61.099998,61.099998,60.330002,60.680000,54.203011,672600
2005-05-09,60.529999,61.299999,60.290001,61.299999,54.756840,542400
2005-05-10,60.750000,60.860001,60.220001,60.419998,53.970753,539600
2005-05-11,60.669998,60.669998,59.580002,60.450001,53.997566,645900
2005-05-12,60.750000,60.799999,59.419998,59.619999,53.256149,679400
2005-05-13,59.799999,59.980000,58.799999,59.389999,53.050709,578300
2005-05-16,59.299999,60.310001,59.299999,60.200001,53.774239,634500
2005-05-17,60.200001,60.619999,59.750000,60.599998,54.131557,661400
2005-05-18,61.099998,62.049999,60.939999,62.049999,55.426788,2013100
2005-05-19,62.049999,62.369999,61.860001,62.160000,55.525036,1118600
2005-05-20,62.060001,62.119999,61.650002,61.849998,55.248131,514100
2005-05-23,62.299999,62.779999,62.070000,62.500000,55.828754,738800
2005-05-24,62.349998,62.590000,62.099998,62.299999,55.650089,418400
2005-05-25,62.400002,62.400002,61.599998,61.709999,55.123081,493300
2005-05-26,62.119999,62.750000,62.009998,62.619999,55.935936,602700
2005-05-27,62.900002,63.099998,62.459999,63.099998,56.364697,1994000
2005-05-31,63.099998,63.250000,62.700001,62.900002,56.186069,570600
2005-06-01,62.900002,63.709999,62.900002,63.410000,56.641621,811100
2005-06-02,63.450001,63.799999,63.240002,63.680000,56.882790,352600
2005-06-03,63.450001,63.830002,63.040001,63.169998,56.427219,482600
2005-06-06,63.169998,63.389999,62.860001,63.299999,56.543346,497500
2005-06-07,63.650002,64.300003,63.299999,63.480000,56.704132,772900
2005-06-08,63.480000,63.639999,62.799999,62.900002,56.186069,512700
2005-06-09,62.900002,63.689999,62.570000,63.669998,56.873859,502500
2005-06-10,63.599998,63.799999,63.330002,63.700001,56.900654,332200
2005-06-13,63.650002,64.129997,63.459999,63.830002,57.016785,458900
2005-06-14,63.849998,64.309998,63.599998,64.309998,57.445545,766600
2005-06-15,64.500000,64.629997,63.759998,64.529999,57.642056,486100
2005-06-16,64.599998,65.379997,64.589996,65.300003,58.329880,1149900
2005-06-17,65.550003,65.809998,65.059998,65.279999,58.312008,884800
2005-06-20,65.000000,65.300003,64.790001,64.959999,58.093800,609100
2005-06-21,65.050003,65.269997,64.760002,65.169998,58.281586,368800
2005-06-22,65.379997,65.519997,64.830002,65.349998,58.442581,1451800
2005-06-23,65.250000,65.440002,64.230003,64.230003,57.440960,650300
2005-06-24,64.230003,64.300003,63.299999,63.500000,56.788116,2561500
2005-06-27,63.549999,63.810001,63.270000,63.700001,56.966976,825500
2005-06-28,63.950001,65.099998,63.950001,65.099998,58.219009,669800
2005-06-29,65.059998,65.250000,64.889999,65.099998,58.219009,756000
2005-06-30,65.099998,65.610001,63.610001,64.830002,57.977539,1131100
2005-07-01,64.919998,65.199997,64.650002,65.199997,58.308434,893700
2005-07-05,65.000000,66.269997,64.900002,66.269997,59.265343,1261600
2005-07-06,66.199997,66.510002,65.750000,65.750000,58.800316,661500
2005-07-07,65.050003,66.000000,64.830002,65.919998,58.952343,656100
2005-07-08,66.050003,67.500000,66.040001,67.410004,60.284855,1048900
2005-07-11,67.599998,68.519997,67.540001,68.320000,61.098660,1764900
2005-07-12,68.199997,68.690002,67.849998,68.110001,60.910835,604900
2005-07-13,68.150002,68.360001,67.650002,67.970001,60.785645,542500
2005-07-14,68.500000,68.610001,67.300003,67.559998,60.419006,852700
2005-07-15,68.260002,68.260002,66.970001,67.570000,60.427948,1009100
2005-07-18,67.419998,67.650002,66.989998,67.279999,60.168587,728100
2005-07-19,67.449997,68.209999,67.150002,68.120003,60.919815,1348500
2005-07-20,67.849998,69.089996,67.769997,68.949997,61.662056,904700
2005-07-21,69.669998,69.669998,67.870003,68.010002,60.821430,1413800
2005-07-22,68.150002,68.910004,67.889999,68.849998,61.572628,541800
2005-07-25,68.800003,69.230003,68.180000,68.419998,61.188087,316700
2005-07-26,68.639999,68.870003,68.160004,68.599998,61.349064,691500
2005-07-27,68.750000,68.800003,67.949997,68.779999,61.510014,493200
2005-07-28,68.949997,69.599998,68.610001,69.599998,62.243351,724900
2005-07-29,69.620003,69.949997,69.150002,69.599998,62.243351,1776400
2005-08-01,69.709999,70.059998,69.519997,69.730003,62.359627,908400
2005-08-02,69.989998,70.300003,69.849998,70.160004,62.744179,734400
2005-08-03,69.980003,70.190002,69.690002,69.879997,62.493748,972600
2005-08-04,69.500000,69.589996,68.529999,68.699997,61.438480,759900
2005-08-05,68.550003,68.580002,67.540001,67.820000,60.651485,952600
2005-08-08,68.139999,68.260002,67.370003,67.680000,60.526299,939000
2005-08-09,67.849998,67.900002,67.279999,67.680000,60.526299,737700
2005-08-10,68.029999,68.470001,67.129997,67.650002,60.499485,744600
2005-08-11,67.540001,68.300003,67.449997,68.250000,61.036060,470700
2005-08-12,67.900002,67.959999,67.059998,67.379997,60.258022,1616200
2005-08-15,67.599998,68.410004,67.199997,68.209999,61.000290,738100
2005-08-16,67.930000,67.930000,66.980003,66.980003,59.900284,1155200
2005-08-17,66.919998,67.440002,66.709999,66.860001,59.792984,493300
2005-08-18,66.540001,67.040001,66.290001,66.650002,59.605164,777800
2005-08-19,66.949997,67.059998,66.629997,66.949997,59.873459,826700
2005-08-22,67.099998,67.419998,66.760002,67.419998,60.293755,681600
2005-08-23,67.449997,67.500000,66.800003,67.250000,60.141762,661400
2005-08-24,67.239998,67.889999,66.760002,67.099998,60.007603,617100
2005-08-25,67.199997,67.480003,67.010002,67.360001,60.240124,1145400
2005-08-26,67.300003,67.300003,66.230003,66.370003,59.354774,1199400
2005-08-29,66.300003,67.300003,66.099998,67.300003,60.186462,915200
2005-08-30,67.029999,67.199997,66.650002,66.940002,59.864521,676000
2005-08-31,67.120003,68.529999,66.910004,68.529999,61.286449,972500
2005-09-01,68.400002,68.870003,68.220001,68.500000,61.259617,1465500
2005-09-02,68.650002,68.699997,67.879997,68.150002,60.946629,421600
2005-09-06,68.349998,69.190002,68.300003,69.129997,61.823002,1364000
2005-09-07,69.150002,69.690002,69.000000,69.599998,62.243351,1161200
2005-09-08,69.480003,69.510002,68.949997,69.279999,61.957169,520300
2005-09-09,69.540001,69.839996,69.320000,69.680000,62.314892,881800
2005-09-12,69.699997,70.320000,69.599998,69.959999,62.565300,616000
2005-09-13,69.639999,69.769997,69.110001,69.419998,62.082378,1040100
2005-09-14,69.470001,69.639999,68.470001,68.589996,61.340111,938700
2005-09-15,68.610001,68.779999,68.139999,68.269997,61.053955,651900
2005-09-16,68.629997,69.050003,68.370003,69.029999,61.733593,474800
2005-09-19,69.000000,69.099998,68.389999,68.699997,61.438480,731500
2005-09-20,68.919998,69.099998,67.680000,67.849998,60.678322,874900
2005-09-21,67.610001,67.639999,66.750000,66.750000,59.694580,1410000
2005-09-22,66.750000,67.129997,66.160004,66.889999,59.819798,941900
2005-09-23,66.900002,67.500000,66.389999,67.410004,60.352512,1151500
2005-09-26,67.900002,68.040001,67.370003,67.849998,60.746449,1089400
2005-09-27,67.849998,68.180000,67.309998,67.709999,60.621090,683300
2005-09-28,67.800003,67.970001,67.169998,67.709999,60.621090,647600
2005-09-29,67.550003,68.559998,67.220001,68.379997,61.220947,980600
2005-09-30,68.500000,68.919998,68.269997,68.800003,61.597000,1148200
2005-10-03,69.029999,69.489998,68.900002,69.300003,62.044678,1137500
2005-10-04,69.540001,69.669998,68.300003,68.300003,61.149338,758700
2005-10-05,68.250000,68.250000,66.570000,66.580002,59.609406,1760500
2005-10-06,66.529999,66.889999,65.139999,65.910004,59.009537,1624800
2005-10-07,66.120003,66.500000,65.820000,66.339996,59.394512,1012300
2005-10-10,66.389999,66.510002,65.500000,65.599998,58.732006,685700
2005-10-11,65.849998,66.120003,64.709999,64.709999,57.935192,878900
2005-10-12,64.510002,64.870003,63.250000,63.549999,56.896626,1595500
2005-10-13,63.660000,64.139999,63.009998,63.779999,57.102554,1687500
2005-10-14,64.400002,65.139999,63.740002,65.040001,58.230637,714500
2005-10-17,65.000000,65.519997,64.379997,65.209999,58.382828,779600
2005-10-18,65.330002,65.330002,64.230003,64.349998,57.612873,1248000
2005-10-19,64.050003,65.620003,63.380001,65.620003,58.749924,1836400
2005-10-20,65.550003,65.750000,64.000000,64.550003,57.791935,1518900
2005-10-21,64.919998,65.419998,64.680000,65.000000,58.194820,1495200
2005-10-24,65.169998,66.349998,65.169998,66.349998,59.403488,857600
2005-10-25,66.300003,66.519997,65.440002,66.099998,59.179649,1443100
2005-10-26,65.980003,66.870003,65.519997,65.750000,58.866287,1055100
2005-10-27,65.639999,65.639999,63.900002,64.199997,57.478577,822600
2005-10-28,64.449997,65.169998,63.900002,64.980003,58.176914,1323400
2005-10-31,66.000000,66.580002,65.500000,65.699997,58.821529,1221800
2005-11-01,65.949997,66.379997,65.639999,66.169998,59.242329,1887900
2005-11-02,65.949997,67.500000,65.779999,67.449997,60.388317,1083600
2005-11-03,68.000000,68.430000,67.559998,67.849998,60.746449,1739500
2005-11-04,67.930000,68.099998,67.250000,67.800003,60.701679,670900
2005-11-07,68.099998,68.360001,67.500000,67.980003,60.862823,948000
2005-11-08,67.750000,67.910004,67.349998,67.900002,60.791214,1054400
2005-11-09,67.830002,68.410004,67.410004,68.010002,60.889687,888300
2005-11-10,67.949997,68.570000,67.010002,68.260002,61.113495,1425300
2005-11-11,68.470001,68.809998,68.320000,68.629997,61.444786,831900
2005-11-14,68.709999,69.580002,68.089996,68.480003,61.310486,1511300
2005-11-15,68.400002,68.610001,67.500000,67.559998,60.486820,742200
2005-11-16,67.699997,67.879997,66.919998,67.639999,60.558437,614100
2005-11-17,67.800003,68.940002,67.800003,68.940002,61.722328,1848500
2005-11-18,69.300003,69.730003,68.980003,69.480003,62.205772,1582000
2005-11-21,69.650002,70.379997,69.129997,70.300003,62.939945,1409500
2005-11-22,70.150002,70.930000,69.970001,70.629997,63.235401,1236600
2005-11-23,70.550003,71.150002,70.540001,70.690002,63.289104,1075700
2005-11-25,70.650002,70.870003,70.529999,70.779999,63.369698,252800
2005-11-28,70.760002,70.900002,69.400002,69.440002,62.169979,1293100
2005-11-29,69.760002,70.180000,69.410004,69.709999,62.411709,957800
2005-11-30,69.699997,70.389999,69.669998,69.959999,62.635513,1733800
2005-12-01,70.500000,71.540001,70.440002,71.300003,63.835243,1256700
2005-12-02,71.339996,71.620003,70.919998,71.510002,64.023254,1119900
2005-12-05,71.550003,71.550003,70.779999,71.290001,63.826283,806100
2005-12-06,71.989998,72.000000,71.209999,71.400002,63.924770,730900
2005-12-07,71.320000,71.400002,70.580002,71.010002,63.575592,723200
2005-12-08,71.050003,71.699997,70.489998,71.080002,63.638271,655200
2005-12-09,71.199997,71.620003,70.800003,71.419998,63.942654,601300
2005-12-12,71.730003,71.849998,71.129997,71.620003,64.121742,1066500
2005-12-13,71.650002,72.099998,71.209999,71.559998,64.068008,1421600
2005-12-14,71.669998,71.949997,71.089996,71.449997,63.969551,1448000
2005-12-15,71.599998,71.599998,70.500000,71.000000,63.566647,1828600
2005-12-16,71.250000,71.349998,70.650002,70.650002,63.253300,935400
2005-12-19,70.599998,70.820000,69.500000,69.650002,62.357979,1830500
2005-12-20,69.610001,70.160004,69.139999,69.650002,62.357979,1425700
2005-12-21,69.800003,70.839996,69.650002,70.699997,63.298069,1763200
2005-12-22,70.849998,71.080002,70.519997,71.080002,63.712162,755900
2005-12-23,71.300003,71.400002,71.059998,71.309998,63.918324,1221000
2005-12-27,71.500000,71.589996,70.099998,70.250000,62.968208,1503400
2005-12-28,70.459999,70.730003,69.290001,70.449997,63.147480,709800
2005-12-29,70.559998,70.809998,70.199997,70.199997,62.923393,1637100
2005-12-30,69.650002,70.000000,69.459999,69.660004,62.439358,1477600
2006-01-03,70.330002,71.199997,69.040001,71.099998,63.730099,1683400
2006-01-04,71.199997,71.750000,70.970001,71.620003,64.196182,1296100
2006-01-05,71.519997,72.050003,71.430000,71.980003,64.518875,888800
2006-01-06,72.449997,73.059998,71.980003,72.889999,65.334572,1837600
2006-01-09,73.050003,73.889999,72.910004,73.559998,65.935081,1071300
2006-01-10,73.150002,74.110001,73.050003,74.110001,66.428093,1652900
2006-01-11,74.129997,74.199997,73.500000,74.150002,66.463913,1379100
2006-01-12,74.000000,74.300003,73.529999,73.930000,66.266777,1481200
2006-01-13,73.709999,73.989998,73.500000,73.779999,66.132271,1031800
2006-01-17,73.379997,73.470001,72.930000,73.440002,65.827553,1220400
2006-01-18,72.750000,73.400002,72.650002,73.230003,65.639305,1661800
2006-01-19,73.430000,74.730003,73.400002,74.580002,66.849388,1315700
2006-01-20,74.650002,74.750000,73.290001,73.690002,66.051620,1244100
2006-01-23,73.849998,73.970001,73.339996,73.660004,66.024727,876200
2006-01-24,73.900002,74.800003,73.800003,74.519997,66.795601,1768800
2006-01-25,74.790001,75.040001,73.580002,74.680000,66.938995,862200
2006-01-26,74.959999,76.050003,74.800003,76.050003,68.167015,1025800
2006-01-27,76.099998,76.930000,75.900002,76.459999,68.534515,1544200
2006-01-30,76.349998,76.760002,76.250000,76.370003,68.453827,540300
2006-01-31,76.250000,76.730003,75.830002,75.900002,68.032562,926200
2006-02-01,76.129997,76.989998,76.089996,76.849998,68.884064,1303200
2006-02-02,76.739998,76.879997,75.320000,75.790001,67.933975,1561200
2006-02-03,75.550003,76.199997,75.129997,75.449997,67.629219,1143800
2006-02-06,75.650002,76.070000,75.160004,76.070000,68.184952,655100
2006-02-07,75.949997,76.220001,74.650002,74.830002,67.073479,777600
2006-02-08,74.949997,75.389999,74.349998,75.320000,67.512680,882000
2006-02-09,75.400002,76.019997,74.760002,74.830002,67.073479,960000
2006-02-10,74.699997,75.000000,73.779999,74.699997,66.956924,1172500
2006-02-13,74.550003,74.620003,73.809998,74.099998,66.419144,1389200
2006-02-14,74.260002,75.220001,73.760002,74.870003,67.109344,1422100
2006-02-15,75.129997,75.650002,74.660004,75.599998,67.763649,1082600
2006-02-16,76.000000,76.339996,75.589996,76.300003,68.391098,698000
2006-02-17,76.300003,76.550003,75.830002,76.010002,68.131149,900200
2006-02-21,76.239998,76.550003,75.300003,75.800003,67.942917,964000
2006-02-22,75.849998,76.449997,75.349998,76.320000,68.408981,791400
2006-02-23,76.150002,76.730003,75.800003,76.139999,68.247696,1176400
2006-02-24,76.199997,76.820000,75.879997,76.779999,68.821327,1223500
2006-02-27,76.949997,77.500000,76.800003,77.089996,69.099167,1184600
2006-02-28,76.949997,77.050003,75.949997,76.050003,68.167015,915000
2006-03-01,76.349998,77.550003,76.199997,77.550003,69.511536,1149500
2006-03-02,77.300003,77.610001,76.750000,77.279999,69.269516,1246300
2006-03-03,76.870003,77.849998,76.870003,76.949997,68.973732,989500
2006-03-06,77.050003,77.150002,75.949997,76.220001,68.319374,748800
2006-03-07,75.500000,75.629997,74.820000,75.010002,67.234810,1232500
2006-03-08,74.900002,75.379997,74.139999,75.239998,67.440971,1335900
2006-03-09,75.239998,75.720001,74.559998,74.559998,66.831429,1031200
2006-03-10,74.699997,75.580002,74.260002,75.550003,67.718864,773100
2006-03-13,75.949997,76.489998,75.559998,75.870003,68.005676,894400
2006-03-14,75.500000,76.650002,75.320000,76.650002,68.704803,887000
2006-03-15,76.550003,77.339996,76.400002,77.300003,69.287407,479500
2006-03-16,77.599998,77.910004,77.169998,77.199997,69.197800,971100
2006-03-17,77.449997,77.650002,77.000000,77.349998,69.332253,755000
2006-03-20,77.529999,77.839996,77.099998,77.510002,69.475685,1435700
2006-03-21,77.550003,78.250000,76.599998,76.620003,68.677933,1614500
2006-03-22,76.400002,77.870003,76.370003,77.599998,69.556335,544100
2006-03-23,77.650002,78.040001,77.269997,77.970001,69.887993,1142500
2006-03-24,78.050003,78.699997,77.879997,78.650002,70.530067,1391200
2006-03-27,78.720001,78.720001,78.209999,78.599998,70.485222,1278900
2006-03-28,80.550003,80.550003,78.070000,78.239998,70.162376,2223300
2006-03-29,78.500000,79.709999,78.419998,79.650002,71.426826,1235300
2006-03-30,79.699997,80.050003,79.029999,79.480003,71.274384,1365300
2006-03-31,79.750000,79.849998,79.099998,79.699997,71.471664,1991700
2006-04-03,80.000000,80.230003,78.919998,78.940002,70.790131,985500
2006-04-04,79.099998,79.730003,78.730003,79.570000,71.355049,1014700
2006-04-05,79.699997,80.080002,79.050003,79.879997,71.633064,972100
2006-04-06,79.900002,80.169998,79.330002,80.169998,71.893120,1049600
2006-04-07,80.400002,80.650002,78.720001,78.820000,70.682495,1127300
2006-04-10,79.029999,79.209999,78.269997,78.650002,70.530067,872500
2006-04-11,78.949997,79.000000,77.169998,77.309998,69.328423,634100
2006-04-12,77.400002,78.180000,77.400002,77.970001,69.920280,1122000
2006-04-13,77.949997,78.809998,77.529999,78.629997,70.512123,980600
2006-04-17,78.669998,78.910004,77.730003,78.470001,70.368675,761500
2006-04-18,78.900002,80.480003,78.690002,80.480003,72.171135,1527800
2006-04-19,80.650002,81.330002,80.120003,81.290001,72.897491,686100
2006-04-20,81.349998,81.419998,80.250000,80.839996,72.493965,946900
2006-04-21,81.349998,81.349998,80.099998,80.760002,72.422218,530900
2006-04-24,80.500000,80.500000,79.540001,79.830002,71.588226,1100200
2006-04-25,80.050003,80.050003,79.279999,79.860001,71.615158,702100
2006-04-26,79.949997,80.559998,79.519997,79.739998,71.507545,1275800
2006-04-27,79.050003,80.389999,78.470001,79.070000,70.906708,1473700
2006-04-28,78.949997,80.089996,78.949997,79.699997,71.471664,1524300
2006-05-01,80.000000,80.320000,78.800003,78.889999,70.745300,3010300
2006-05-02,79.300003,79.839996,79.000000,79.839996,71.597191,366800
2006-05-03,79.599998,79.870003,79.000000,79.629997,71.408867,658700
2006-05-04,79.900002,80.629997,79.720001,80.629997,72.305664,1032500
2006-05-05,81.029999,81.550003,80.809998,81.150002,72.771957,803700
2006-05-08,81.000000,81.220001,80.720001,81.099998,72.727119,297200
2006-05-09,80.860001,81.230003,80.820000,81.019997,72.655373,735700
2006-05-10,80.699997,80.790001,79.989998,80.459999,72.153221,801300
2006-05-11,80.220001,80.309998,78.309998,78.519997,70.413475,1609600
2006-05-12,77.500000,77.680000,76.430000,76.570000,68.664810,2404800
2006-05-15,75.830002,76.680000,75.290001,76.129997,68.270248,1907300
2006-05-16,76.199997,76.669998,75.739998,76.150002,68.288177,585100
2006-05-17,75.150002,75.870003,74.489998,74.690002,66.978897,2950800
2006-05-18,75.199997,75.500000,73.570000,73.730003,66.118027,1776300
2006-05-19,73.970001,74.500000,72.940002,74.300003,66.629158,3316100
2006-05-22,72.349998,73.889999,72.260002,73.239998,65.678596,3431100
2006-05-23,74.400002,74.849998,72.419998,72.480003,64.997078,4398100
2006-05-24,72.650002,73.690002,71.059998,72.900002,65.373695,3440400
2006-05-25,73.050003,74.440002,73.040001,74.440002,66.754715,3831400
2006-05-26,74.760002,75.129997,74.250000,75.010002,67.265884,1982500
2006-05-30,74.500000,74.510002,72.769997,72.889999,65.364761,1866600
2006-05-31,73.250000,74.129997,72.930000,74.110001,66.458755,1265800
2006-06-01,74.250000,75.660004,73.930000,75.510002,67.714256,1637200
2006-06-02,76.570000,76.570000,75.070000,75.690002,67.875641,2037000
2006-06-05,75.449997,75.449997,73.000000,73.330002,65.759346,2793100
2006-06-06,73.300003,73.349998,71.760002,72.949997,65.418518,3561600
2006-06-07,73.000000,73.820000,72.000000,72.199997,64.745979,1854000
2006-06-08,71.500000,72.089996,69.610001,71.900002,64.476921,4203900
2006-06-09,72.449997,72.919998,71.050003,71.269997,63.912022,1572200
2006-06-12,71.500000,71.500000,69.279999,69.389999,62.226055,3791800
2006-06-13,69.120003,70.269997,67.849998,68.000000,60.979576,3911000
2006-06-14,68.000000,69.089996,67.949997,68.919998,61.804600,3546000
2006-06-15,69.959999,71.599998,68.699997,71.519997,64.136177,2962100
2006-06-16,71.510002,71.510002,70.120003,70.559998,63.275269,1742000
2006-06-19,70.629997,70.739998,68.900002,69.099998,61.966003,2472900
2006-06-20,68.629997,69.760002,68.629997,68.879997,61.768726,1290400
2006-06-21,68.860001,70.720001,68.660004,70.269997,63.015205,2523600
2006-06-22,69.750000,70.230003,69.389999,69.959999,62.792633,3125900
2006-06-23,69.650002,70.769997,69.309998,70.540001,63.313217,2271000
2006-06-26,70.940002,71.309998,70.660004,71.309998,64.004311,2344600
2006-06-27,71.169998,71.570000,69.620003,69.940002,62.774704,2037400
2006-06-28,69.779999,70.269997,69.050003,70.269997,63.070869,2594400
2006-06-29,70.800003,72.970001,70.580002,72.970001,65.494301,3271800
2006-06-30,73.309998,73.639999,72.309998,73.599998,66.059708,4809800
2006-07-03,74.000000,74.629997,73.800003,74.629997,66.984192,1390400
2006-07-05,73.809998,73.849998,72.870003,73.400002,65.880203,1783900
2006-07-06,73.550003,73.970001,72.820000,73.300003,65.790443,1439500
2006-07-07,73.650002,73.650002,71.709999,72.010002,64.632629,2510600
2006-07-10,72.050003,72.559998,71.239998,71.629997,64.291527,2085400
2006-07-11,71.349998,72.279999,70.599998,72.279999,64.874947,2100500
2006-07-12,72.000000,72.209999,70.599998,70.830002,63.573502,1661600
2006-07-13,70.190002,70.459999,68.970001,68.980003,61.913036,2018400
2006-07-14,68.900002,68.900002,67.599998,68.339996,61.338604,1637200
2006-07-17,68.199997,68.959999,67.690002,68.199997,61.212933,1648800
2006-07-18,68.360001,68.800003,66.940002,68.389999,61.383495,2631200
2006-07-19,68.430000,70.739998,68.260002,70.290001,63.088814,2528400
2006-07-20,70.839996,71.019997,68.180000,68.199997,61.212933,2573600
2006-07-21,67.980003,67.980003,66.669998,67.089996,60.216671,3673800
2006-07-24,67.699997,69.430000,67.690002,69.430000,62.316952,2482200
